SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalPrice,SalesDate,TransactionNumber
183799,23,84297,303,22,0,506,51:25.9,GV65I26GS1ES2X8HG5Z0
6269106,4,710,139,1,0.2,4,20:22.9,Y3OA19BWECS3RL7MV5LM
1175608,3,28249,260,8,0,24,33:42.6,QQSUEMWW6U6KPQQ175FJ
2740767,23,90488,360,23,0.2,529,45:08.3,B1CPLZU5GIKSSPJK8PL1
1843389,12,78875,333,20,0,240,02:22.1,434JF7Y0KDWAOMUDPVF0
4571497,2,16836,362,5,0.1,10,46:04.5,MK5NAMZHKIPVTU93MF0B
4361354,9,42558,230,11,0.2,99,11:41.6,NS7F036W6QTJKRBZB3SC
3768626,19,24598,179,7,0,133,28:23.5,MLJS0L6CI19SZ86W5GD4
3243706,1,18625,415,5,0,5,46:12.1,M6UVDFPK7CVW7SQ5OJKJ
1272608,16,83864,46,22,0,352,01:06.5,LUSWYNWI5279XLPOWSX0
787837,14,5742,118,2,0.2,28,23:45.3,B3MOI9QY1L1L13T4YQUM
1537888,23,50429,131,13,0,299,54:14.3,KI7SX1B8CUQCLYLL2MG3
1601390,17,40850,433,11,0,187,05:01.1,7Q81I17GW44SHPG2Y283
6074352,17,73498,135,19,0.1,323,10:21.0,7RD87IVY2Q3AMBI50JNM
5264196,17,66593,286,17,0,289,23:35.0,UJIDJHVDJH8RIAM22PLT
1064822,2,70869,87,18,0,36,17:50.8,HZP1ACBU7PGN0BTK0KCL
2863099,4,84333,171,22,0,88,12:11.7,1OJRWIJY64BM4TO5O82J
6234837,19,17606,345,5,0,95,26:44.6,DUVZKRTNO7SIVK84T303
896635,8,47361,81,12,0,96,34:28.8,M2MNOYJTQRBXVB03L2OT
2336247,11,23267,196,6,0,66,32:20.5,AY1IFEX8KISIP864M06W
2188618,18,55565,359,15,0,270,38:37.5,9Y17NVVSJJ6MB48GFX7N
6623310,4,19648,126,5,0,20,56:20.8,VXIYR92KT9G9R6V2QY7N
2646814,9,37028,386,10,0,90,27:09.0,QZJF4SLKOXQDM7Y5OKHO
1118732,21,69491,181,18,0,378,42:13.2,MU75R063Q6D4R0EJVPZC
1234040,15,90394,387,23,0.1,345,27:53.7,0KFL12DCW3OZEGKUB6DA
3991296,5,47955,186,13,0,65,00:12.1,9RKMH4NTLSX2E3R31DS4
1651038,10,71237,308,19,0,190,23:35.1,FSNBLWIMGMIQ0Y3USDRT
43822,2,9250,291,3,0,6,54:29.6,UEGQ553SC4H65VXEW09V
3505556,13,45480,145,12,0,156,02:19.5,ZTNCO4ZYLCYFUDE8ZTHV
1188331,18,12114,73,4,0,72,35:11.7,CLA5BFCMHBWLQC5MQJEM
1521020,10,72378,326,19,0,190,13:01.4,BKG9STPLOOS75L2LYWU3
2359220,2,20243,418,6,0,12,00:43.5,Q9JP3JMDSDPFEE3RIRRL
2497598,21,69299,402,18,0,378,24:08.3,5RZX3LPTKVAFJ365YSZQ
3439273,10,64167,441,17,0,170,58:21.9,TU0F3DMB86WAUK5II4FO
3649281,17,7654,284,2,0,34,37:45.5,YVTK4Z0QWUQOF6U1UMRN
440131,3,16509,341,5,0,15,10:03.9,05QDQPMDUWH23Q36P503
2470588,12,12631,21,4,0.1,48,28:53.1,DL0S1A2IU5Y85BM303HX
5642498,22,13181,415,4,0,88,37:08.9,KBN3E8FKPMNZBKR0FW5L
3322224,5,37618,62,10,0.1,50,27:30.9,9NU600THB09U6RNYS7FG
6182277,21,43759,345,12,0.2,252,38:40.0,TZEEHFK9HKMHNTHI7GTS
2142591,6,21540,73,6,0,36,36:25.0,PJVE91RJ9SL08RT4VF43
2639099,7,59944,273,16,0.2,112,13:12.0,FVBMXB1H95M3KODZ850I
1097170,8,71647,153,19,0,152,56:50.9,VMJ450BZXUGO26VDZENV
4361291,10,3946,230,1,0,10,16:59.7,FLDSZAZB48V2QBXU4U9T
4387858,6,67668,379,18,0,108,19:31.7,HBRKK587D4EVXWTQ5NPD
3502553,2,9481,53,3,0,6,22:26.2,L694EYCS7CTWF3KGA9M0
361828,3,30855,282,8,0,24,45:24.5,APVYGBBPAGN4NI71QD4O
2209943,22,55008,210,14,0,308,50:09.2,R49Q6O23RVHSAG1SCG7D
2333336,3,43667,198,12,0,36,34:52.9,GPJYPNSQFVB2UDQHHWDK
1539169,18,63365,445,17,0,306,46:08.5,I0QEE30PRNLM5VC2SICT
4865942,9,66251,57,17,0,153,14:25.4,Z4ZS230S74Q4HODVYH57
2237278,16,53674,151,14,0,224,08:45.6,TVM8E6E90O33SF2BZSP4
6698477,9,60990,434,16,0,144,13:38.5,MDRD26MSP02DTZI8ALNA
3572232,17,54277,369,14,0,238,30:10.0,JFXGW1A3VTY82QHN5WCI
1108481,9,61739,222,16,0,144,53:36.8,AG76F61QJCNB6H7E61Z3
6684069,14,5444,341,2,0,28,05:01.2,5FR9N3LHAQTN58BJ8CMZ
1856144,5,77351,78,20,0,100,42:54.4,T0N282T6GZ3LA30PXJJE
5270180,11,88009,14,23,0,253,50:14.2,3JZNKYJLL9UQ4H7EFJ0L
5175842,8,80592,249,21,0,168,53:46.5,GV4AL1H0W2PHQEMK37PM
5515229,5,79229,313,21,0.1,105,56:10.4,IF3EM13CVAACRT2O90C8
2563587,12,78991,117,20,0,240,56:23.5,L85L1PMYMO6P5SE9JPNL
1513332,5,52058,12,14,0,70,13:16.3,K6QVF0PRPU8VKWI8OOI9
4470804,6,30715,411,8,0,48,09:30.1,IDVF20L54KJH3F4FVJER
901728,13,55501,266,15,0,195,58:19.2,UWIBFI26D06HVCKX8493
5970554,17,30966,331,8,0.1,136,42:28.4,AVRJNF9E3I4H3PZC6VFM
2860282,23,57797,231,15,0,345,39:59.7,QHWIEIB5J096WLY9VME6
6471996,11,35936,338,10,0.1,110,34:16.7,G4J2PFTKMDOIQR0JNFI1
2747372,21,27970,401,8,0,168,10:48.2,Q7SIKPRAGJN6UT5XSKLR
216781,10,94881,357,25,0,250,23:51.6,XRTA94VXQ6X2WY62GND6
4427409,21,23460,353,6,0,126,41:18.3,B2KX19X2PC5YNYAA8YV2
6251525,21,65980,136,17,0,357,26:27.7,2KF6J8STKMLX64HZY81C
3512556,3,48634,22,13,0,39,50:15.4,PZDEH0PJZXCAB90C7NB3
1555114,3,15547,113,4,0.1,12,57:22.7,QMPXPSXKR6CRJDIBB1FA
6073527,5,96420,279,25,0,125,17:41.9,XAMZ711FOUH22IWDI92I
3212823,19,27213,222,7,0,133,06:17.4,4TMFXV9MLQGGTBAM0Q4S
5884514,10,71375,309,19,0,190,46:28.6,IB6SWTIEFC5B5ZQHZ1FN
3255863,7,20444,31,6,0,42,15:18.3,WWT93R52KVMGBNQQG2VY
6632537,3,12142,294,4,0,12,00:55.1,OWQ9E00UN1LGT0G360N2
6001061,8,79266,10,21,0,168,44:47.7,Y10AX2HO7H1LU10MVM0T
5747642,16,61545,258,16,0,256,46:39.1,W62D11Q9QIW0M0GH80J3
859649,7,34322,200,9,0.2,63,29:15.6,GJSEZC8K9SKOLX43LONJ
2988152,7,76858,229,20,0,140,13:53.8,NAD030NGW1V8WGVTEFSL
4442290,15,76868,231,20,0,300,11:00.9,EXBZ9N3CZJMT931R1AF1
254758,15,19625,260,5,0,75,41:16.3,MIYJYB62CY3U9YT1VNLK
651489,10,49208,296,13,0,130,46:12.2,ETUK86A1YX5BARFLJSS0
3628548,8,20307,234,6,0.1,48,27:44.7,0B5XNF4KMGOMFDKTJAMY
2793103,8,38158,209,10,0,80,06:17.6,QULBEFPS1BMH2OZHHJRW
3559672,4,11681,35,3,0.2,12,42:38.3,RQ12QSYM7UP5CC8LEHFI
1642726,1,10647,100,3,0,3,19:53.1,CWMI4DN5Y500F60PWLQR
5428939,21,53869,13,14,0.2,294,31:55.0,8CTPKQ640RPXF60SZ4PG
2146624,11,10147,263,3,0,33,13:30.5,QHV13IR3PVQILDJW11MQ
6521129,5,26315,407,7,0,35,57:40.0,MB4GMB6B5IS5JMWZPJSE
987889,14,16497,243,5,0,70,27:44.2,JSSCEHRL0YOQA1HOTWKX
201146,1,49629,113,13,0,13,12:23.0,3MQFACACC6JU2IST3X59
6491145,19,14859,83,4,0,76,33:15.4,HHWYUUM015B50CSMVJTR
3671197,6,47355,162,12,0,72,14:34.9,BF49D2P4RQRXT4OTXHGS
4578817,10,4076,433,2,0,20,45:53.8,4PUXUTQ9HT5EZW3SRGUA
2846567,11,6773,211,2,0,22,40:19.0,5RBT22ETIZ3MBSJNW32S
5294013,18,67203,17,18,0,324,10:32.1,FISE277KTY23V9X9VGQ4
3273372,2,60447,433,16,0.2,32,13:23.3,A8AJA7E318ZN2DIH7SHS
2453493,3,28817,27,8,0.1,24,30:47.0,ANKN1L9CWM9CEB7FF8XP
3944971,16,40310,224,11,0,176,13:25.9,5O673O6YP1IUT30DWQFA
4599401,20,15440,41,4,0,80,58:04.4,2FK3SPIQ3RD9ED9F3219
6235779,14,65533,344,17,0.2,238,35:53.2,AKORA75S6R672TDW8ZBS
2634952,23,81136,261,21,0,483,06:58.6,AL77QW5SJOO14UO0KLYK
4712579,7,90068,383,23,0,161,47:09.0,1ZJVO3I1HTG0TCLNXTJH
5631656,11,80699,375,21,0,231,41:05.7,DERB290NED9SJFLQRSFD
3151942,4,87521,218,23,0,92,41:14.6,QV09314FNCSB0DMPC8S0
323400,1,61575,226,16,0,16,32:07.8,7R9SU1MGZ6ENQ155PU3J
1606980,11,80510,396,21,0,231,21:00.6,AH55YU1V0G9XOYTRP4U5
1033521,13,45793,388,12,0.2,156,06:05.1,OXPL6B1CHRWYTW0FO0OQ
2622999,20,75913,76,20,0.1,400,08:37.5,X5YGM6BVL5EKTHSNN24G
874642,9,47231,57,12,0,108,52:15.0,37L3ZS32DOXS64OA7SFD
5687475,13,53800,240,14,0,182,23:01.8,MJLJZ2T7Q2EMRWIQBTJS
5668087,22,31458,400,8,0,176,01:53.7,HQ2JWWDZXYDZH1BR3H0Z
6620612,13,26033,393,7,0,91,57:08.2,CBHR60UOUJLKWP9WDLK1
168040,20,71742,14,19,0.1,380,31:43.5,47YPJULQ6OF9A5H45WPF
1180602,12,19699,124,5,0,60,22:06.6,5G89BBZ3K4A7Z59LODDU
2686329,11,49499,246,13,0,143,50:12.5,AKJXXOBRCOGQPZWJP11H
3010799,2,13467,122,4,0,8,23:39.0,SEQXSDDRIOPG1J79LR3H
2001972,16,35596,190,10,0,160,19:45.6,CJ2Y41YA627ACSNF49EA
2027741,23,20938,258,6,0,138,52:50.1,QDHZ9B0L004514T72ADG
1503293,10,1312,190,1,0,10,55:01.9,KTQOYXOY119N7HJQXS31
6069210,11,89759,276,23,0,253,41:17.5,XIVUIFKWO6VQJCLXEPG2
5698373,4,94780,299,24,0,96,57:40.9,4CUCGDXA6A6VH47ML1V5
3333592,21,62295,341,16,0,336,38:59.7,WIQOZA5CGWYPBSY28I0Z
4108694,1,50261,108,13,0,13,58:49.1,PDED0DZRL8IQNTEXUNZ2
6159001,20,329,339,1,0,20,11:42.9,F3NSDQP42RX70E9JF308
6067448,10,44952,451,12,0,120,28:25.4,4RXKHLY05EDOWMMYQ4DS
2312711,23,79865,238,21,0,483,57:17.2,H3E7JLKSSWH33LEMF3XW
3975395,1,67072,298,17,0,17,16:23.3,7FCMSQM4O072EETOJN57
2985844,22,37699,236,10,0,220,05:05.5,PJ36Q412Z6SNRLPYTXZ4
5415561,1,26325,75,7,0,7,43:55.6,PM4IESAD4NM3Y3JP63EJ
2156983,2,7824,271,2,0.2,4,14:15.2,4PA9P7DHWVDNBHFBJ42K
6659944,22,27125,133,7,0,154,57:04.7,DNNF7459CS3ZA8T8UMXD
5167821,4,71591,29,19,0,76,38:58.4,R93A43VW76HPH5A75CQW
2646966,23,88122,124,23,0.2,529,10:36.3,AR6RRU2WRITFFQ6RIPAO
3681307,8,3177,37,1,0,8,24:20.7,APCCHR1WP1K7XL93N0ND
3462788,4,44596,404,12,0,48,53:24.6,YCKC43HERTKVC8MK3PR8
6675864,4,55552,302,15,0,60,25:58.6,326HME24RB37561GB3JF
6130400,5,51686,232,14,0.2,70,59:00.8,9LJGXON8O27D8UIBKKH4
4780117,1,5961,269,2,0,2,12:57.5,10N77X0KR5ZOD6WL2M7O
5764279,17,2612,223,1,0,17,34:51.3,LC55VJDM132GK1GO8T3J
6023410,9,74894,149,19,0,171,00:23.4,4DWH4EHGG51L03R6KWQB
775351,3,77208,142,20,0,60,52:25.5,QRIKLJJDNUR7NG2A2S1T
858528,4,14779,54,4,0,16,01:39.3,CJ9IDAS9W8LKF0IVW1NV
3391545,16,34186,155,9,0,144,40:50.5,SPF4N1P6P3I0E0XQ6C8J
4947311,1,80975,249,21,0,21,56:24.5,1DVLLP7N42KXQOEDU02P
3963887,15,26752,108,7,0,105,57:33.1,RIS1MP42DMKZ7DW90LCJ
5057,23,27631,323,7,0,161,22:51.7,87VJE79TYEZRERQVK33Q
6326490,7,32706,191,9,0,63,03:48.9,DRJLPFEVEPNWA05Z5YKB
4243971,6,33537,451,9,0,54,35:24.6,45NBBCUHFVMGA9JUPIVI
4104182,8,29988,126,8,0,64,02:28.6,HVALLOP6HCEZV7LSE32S
108194,22,32235,179,9,0.1,198,49:45.7,8EXHO19BXJH8U38KD73M
363820,5,97948,305,25,0,125,17:56.0,P42FGPHMG2R3YZPDVJ97
5384729,5,21991,344,6,0,30,39:13.2,6592E87XVDJ712NAQUSF
4187744,4,33736,293,9,0,36,13:48.0,O3QW5KZ7MXDZPTTWQZQ7
1432180,23,79279,259,21,0,483,15:51.9,1FTDF3HHBV1GURUASN2V
2003346,12,82326,369,21,0,252,27:42.3,R1ZTVAR5U5VCWJNAFSOO
4277261,3,56412,352,15,0.2,45,08:31.0,SQWLJ149NRVBV5CU56WX
58543,21,20108,302,6,0.1,126,54:18.8,AIJDILJ8Q8JJ3AR4EEY4
3275967,19,54872,78,14,0,266,54:01.8,5ZMYL4TJ5X14N26KFRK7
1814132,12,64777,165,17,0,204,22:03.5,U9VCKM48D8TC92DN97AX
2823860,13,26544,389,7,0.1,91,54:09.5,LEYVM0BMZGTNMP1GN6GA
6264314,2,24888,21,7,0,14,14:30.2,9VWY1WYOWIFTJ3R86P08
3250717,1,45964,47,12,0.1,12,42:32.2,01HCGQ1TJICSDRYRLHU2
4059245,15,94213,185,24,0,360,48:02.1,D7C1SZKZI9GLMBC4ES0W
3886444,3,14311,311,4,0,12,00:35.7,2EYH68VZAZ08VUXV85TP
1354798,8,56333,193,15,0,120,52:52.0,H4GA7018EQ6ZSCFJKOJY
4583885,12,73764,67,19,0.1,228,14:45.7,GW4PM8X75ZRKEDX64Y8S
2718863,17,5988,22,2,0,34,32:44.2,A2HMB8CV87DTWYEW22CE
543978,13,62552,335,16,0,208,33:24.4,OFBWN92YMS7607A2WQ6W
6486670,9,40877,217,11,0,99,24:07.3,9VQVT9YSPGRQBR81UOOL
4164528,7,29785,136,8,0,56,02:37.2,C4GR8M5EMT3BTCUTEASW
3490317,3,31806,296,9,0,27,25:29.2,N5XNPZS41L7RQH3V4ZRN
5367746,13,29504,200,8,0,104,34:54.8,TL10Z4LI5L6DW8AK8Q3I
6567929,19,84197,423,22,0,418,10:43.2,FS5YX2ONQ8V9V1FIFT98
4815968,5,96667,83,25,0,125,10:27.4,SD9JA9D3KT4URFSNZ7Q7
3071206,5,42337,361,11,0.1,55,21:28.1,MH8OWQ8URC3ALWE94PIO
648137,3,88165,27,23,0,69,11:19.8,679ZLFXOXA86H6XJBZ36
2865460,21,80529,306,21,0.1,441,43:16.4,UDVL3PK2S4XNJF3CCVS0
6418521,13,13537,16,4,0,52,09:55.2,9X526NLSC8FAY68M0I9X
903019,23,88408,110,23,0,529,23:48.4,R7AED9V0BU4A4ET4U0N9
5426912,17,80684,444,21,0,357,07:03.2,B9NXH5EA79VD9X06SFPM
1725098,20,67099,408,17,0,340,10:41.4,WKMR0E2DPG2F0920IX0F
2219758,7,96246,223,25,0,175,32:29.0,V4QL5SSPH3LNP52FWZ77
2870942,16,63380,53,17,0,272,15:41.9,ISZUGOXVGIL2EKILR5O8
1564970,12,45322,409,12,0.1,144,54:32.3,RPLX5XLYTEAYTBN67CIJ
5985080,7,41317,277,11,0,77,54:24.5,A3S3914N04PFNAZVCZEJ
2341552,16,19130,225,5,0.1,80,47:06.3,2O90QOM04Q8ZTH6PTSQ3
4985507,4,61709,163,16,0,64,07:46.0,D28LA7RJOS0MM735N3OE
1427943,7,5108,95,2,0.1,14,28:39.4,SVXC9GEKXMRX0KTTS9TW
4678994,6,58094,280,15,0,90,07:06.8,UIHGVCTDLMUF3UK5AWTC
1963217,23,23435,286,6,0.1,138,40:53.0,GNDN8FSBNOF8ZOTSHDSQ
5548209,22,39935,35,11,0,242,50:04.7,E30YBW8JF2LLWGQXBRDR
3623484,20,37717,310,10,0,200,05:00.2,KNVFW3Q2JVRGET21O0HR
854230,22,23430,96,6,0,132,29:55.8,3GOGRWG4Y7F2D9KRPPWM
4538952,11,38400,360,10,0,110,45:42.6,9Q9MJS8H5JB4KNY22ML7
2492705,23,16652,219,5,0,115,49:51.1,29H2KF6CTTIL22X41H5X
5311033,18,96,399,1,0,18,52:36.5,WSKA6Z81DREUGNDPXB92
2989297,13,52156,222,14,0,182,05:19.5,IQDEXRONJZL5SN6M0S54
1713457,12,94592,72,24,0,288,45:44.1,ZNYA80OCCJ6QACCJIHSH
2117564,22,4501,93,2,0,44,11:10.5,W7ZF9IIV729EESJ08R4F
5811255,10,69024,62,18,0,180,15:35.0,D6KM9M3KRM6X8L2OR9JC
4252297,6,84418,129,22,0.2,132,38:56.2,4GXQP1EK85OHECVBGH49
3390261,13,55151,261,14,0,182,26:37.1,6TZEW6YWZN00B2W8CQNO
2931526,5,21002,105,6,0,30,39:17.7,ZPP9MLMJ70HNWIUFCNTU
6434060,7,36887,235,10,0,70,53:03.3,N303C9O2X2T6JNZNGIJ5
1911645,16,25917,72,7,0,112,46:51.6,U8RW48IQRNNH4BZP8IMX
2034654,2,1425,416,1,0,2,44:00.7,2PLDVWOEJAM4M4IPU8EM
1478717,20,86942,184,23,0,460,12:03.4,O724T35NX9NAL2QTPIJ0
6097687,12,86624,431,22,0,264,06:27.9,L1XTI7HPZ9SIVSQNL77G
4012827,9,26611,52,7,0.2,63,05:28.2,PIGQK0HLI51990XM6NJS
4311259,15,73133,422,19,0,285,04:42.7,UETJ9LKNEAEV8W6LU2VM
6229024,19,28815,237,8,0,152,40:22.9,805Y07FEUSZLKH3GMAXI
2969786,6,75119,241,20,0,120,11:30.0,C0BHGQRRLW8W1RZYD6ZX
2170709,12,88960,234,23,0,276,59:52.8,6JPLQBIOUPD6PKWUR3TU
1286044,15,73262,185,19,0.2,285,07:11.0,VLVVTWZZS5TUGWWDULAW
4111037,13,64409,142,17,0.1,221,49:35.2,1F4ASCKMQRSDS32XPFRD
6442211,16,21345,254,6,0,96,58:28.6,0UHKLF4DCGKWR8SRCDFG
6215893,14,20186,48,6,0,84,54:10.0,8HUWSYZZPO2NMD551ZMM
6184091,14,10416,176,3,0.2,42,52:12.2,1TR9L183LDRQJE6NOYN6
4406984,20,10541,231,3,0,60,58:30.7,S2U3366C1OO2M4Q0YSYX
1265252,17,7887,45,2,0,34,41:13.8,SRT97FK5CZFORQ9T65OY
4964941,8,85090,297,22,0,176,13:11.5,7PQTOKUVGV8C49NCM38X
2864748,17,61895,213,16,0,272,21:25.1,9TBSP04F0BH34YK4663B
5300175,10,89803,300,23,0,230,49:30.3,IF6K19YZTYZXB3C09WFS
1117311,12,13174,250,4,0.1,48,14:57.4,JFTYCWOTK21V7H70IV0H
4518200,15,8187,133,3,0,45,09:39.3,JCU95ZHYLW1K9OUZLMSU
5295648,11,47749,11,13,0,143,35:55.9,4C4KHLYBCF7CKRHCS4GN
3660475,14,88695,395,23,0,322,10:00.1,148GGDMTR99E6SI2SHZ8
379918,16,88209,101,23,0,368,38:55.3,CIK0ZVSGMUWQC8ALHYHH
5708087,9,94270,141,24,0.1,216,12:33.5,17G2DXZBEYP498EUXWYI
69662,4,87887,215,23,0.1,92,12:09.2,ADHEFJKZICJ0D96ZN22C
728504,12,35881,287,10,0,120,14:49.2,HTW1VC10SV475PEJEK36
4477128,9,65857,290,17,0,153,32:44.9,KRJ7K7RIBNZAPKCW0GAI
3292817,11,83140,412,22,0.2,242,21:35.2,06EFJ0URDTD00XKKIM8O
668059,10,38819,400,10,0,100,54:36.7,331AL3581PN02U384Y7A
5882002,20,95881,74,25,0,500,40:21.2,UP4V4NFAMQAT8816MGSS
2071013,22,64851,102,17,0.1,374,44:56.8,NJ3JVUAL9UFGHTY2JXGJ
2133679,22,18894,35,5,0,110,58:35.3,QU1YNWT3KPAG4VL3OSPF
6277144,3,86232,7,22,0,66,01:10.8,0GFGPT1DT47Q2J7XD8P5
2166980,12,90837,26,23,0,276,48:51.9,284IQOW9L410QJ0Q4XPI
3811406,15,4948,82,2,0,30,25:03.3,UYFOBYC9U5VO9VQLTHG2
6140138,17,54386,360,14,0,238,43:56.8,C9YAMDPQAYS3WENFA06B
1360189,14,54621,447,14,0.2,196,15:48.6,UVJV37HDCEQCP21UNTNL
4042400,12,50255,4,13,0,156,55:30.7,IF95DASBE3VSOXQE5UZI
2404178,8,78273,441,20,0,160,24:01.2,FAQ92QPDLNXRQPYN26S9
6632269,20,16264,294,5,0,100,48:11.1,DOJD38N76V0VLFROYF9V
3073989,15,24543,304,7,0,105,25:19.3,9BFF8ZNRZGWK09NBR95X
5097272,14,70988,427,18,0,252,34:12.0,P4N191TR9KHRHYCHJPJ8
5513013,8,24775,299,7,0.1,56,53:00.7,XHKX1JUVEE79PIRRPUL0
3980349,17,44091,251,12,0.1,204,02:18.4,EEDXHMB63RVX29Q0WGKS
6029351,9,839,197,1,0,9,51:56.2,96SE9XJIV9OWS3B9J5CW
1152437,21,74280,20,19,0.1,399,43:01.4,TMHYC5R1NQCV6N43DX0H
1660696,13,33086,231,9,0,117,38:30.0,Q1FZVBCHW3FYY3TQE8U1
2653444,19,89491,253,23,0,437,00:44.5,ZBMQD48UR9E27W8R5K2E
2981714,12,34104,41,9,0,108,43:42.6,82CJFIPCYYGLA74ZA7GV
2371889,17,9448,305,3,0,51,58:46.5,YI2PF1D78WEOTJ8CDC06
4768200,14,20146,295,6,0,84,37:31.6,DEUA4V9REUEFUD0MFQ6K
4994703,1,92958,137,24,0,24,40:53.4,L34CVJO7KH93G5RHB6DJ
1037983,16,33130,145,9,0,144,25:14.5,YEFWNQSSCN7L2AYYTX7G
5320727,10,50074,283,13,0,130,08:34.3,RBPYFD7UUEKIETO3YS03
5733249,11,76147,121,20,0,220,01:56.4,3XBQ0PP1BHAXZ2SM9FXZ
6722447,17,92979,342,24,0,408,32:44.0,392PZZUUJO8N2VQ6KR0Y
5014407,17,24105,254,7,0,119,30:30.3,WXAEPCJDW62IZY6MCB95
5817808,18,98102,146,25,0,450,43:38.1,XZUDIYWNZLWTDXE92N2V
3344193,4,13117,58,4,0,16,16:16.0,IBGY50OL3T18SEBD9ZTB
290382,9,65431,272,17,0,153,33:09.1,LRGRT6GEF8B9J04S0K38
5154878,21,49568,423,13,0,273,03:23.9,51FAWJDERWDNRUPXOFV4
6489191,22,85886,133,22,0.2,484,04:37.1,F1UM44TMFHHS1BCH0OIS
4772302,18,31843,307,9,0,162,44:18.4,H6IR9YE1SPQ4VTOSGQSD
1734663,6,60139,314,16,0,96,32:11.2,1XUW3C0Q88THEY4GGRFX
1002344,18,98423,380,25,0.1,450,11:39.0,GJ1AV97UQEOG53FWQW2L
302594,1,83574,271,22,0,22,47:18.0,T00RODC0ZU5TVFE25569
5754551,18,61922,414,16,0.1,288,29:57.6,V0X7RZMO27LGJCAP2FLN
2684283,10,57124,144,15,0.2,150,04:25.5,0364US3S08208PGJ4D42
3479789,19,61091,370,16,0,304,16:07.5,9V6YA7E6VFXRP5YAOWSV
6178973,12,96867,304,25,0,300,27:07.8,DHM093IZEYRS1WPP3US6
4716362,20,52112,18,14,0,280,32:43.5,HWD3EABAUWXL2CR8H37U
4827094,14,95697,255,25,0,350,26:18.2,L6Z6EVS7HNBPBAAUHR4H
4930308,10,66746,38,17,0,170,09:05.7,J3TXXXVV32RC4KM8ZNM2
5591650,19,65614,433,17,0,323,01:03.0,W9AG28IRK6JCCZGZQVRO
202073,7,67397,347,18,0.1,126,19:16.3,R2F3VOF4N7XBDOGHIUFK
4286404,1,30944,330,8,0.1,8,35:15.1,668HALTJ0LJPQFV2L919
6047610,21,90092,416,23,0,483,28:01.5,PYUIT2NMD79BRSOPUZSB
848808,19,26236,208,7,0,133,48:00.8,MO40TNKA5ESYMGX4KPMT
1379558,21,86748,155,22,0,462,11:14.8,0WRB8FNONQHCVH1Q2CYG
5742185,10,732,184,1,0.1,10,00:01.0,41XPKLBKATOX8T15UE3O
1035991,9,54188,150,14,0,126,17:54.3,U5BCNIJZHE76HNQCWN2V
1819716,1,82895,34,21,0,21,42:27.5,KKHAGSH8NPAQNSMOD4TT
1509224,23,50140,146,13,0,299,05:38.2,S3BPKZUG77CV7XERKOFR
2818717,3,26825,14,7,0,21,35:01.9,YHWQAK3VO666AGPKPQBZ
6267839,6,71557,417,19,0.2,114,28:08.2,DGBJ9V4P8C072EVI3W8A
2322827,20,54738,278,14,0.1,280,15:37.8,8UBK737J253ONLLTASZ2
579344,12,59563,118,16,0,192,04:38.0,724V97BABGPBRY3PEYR2
5022047,19,38992,142,10,0,190,55:02.4,TTZG7S6106ILMGOBAHSS
5229608,8,91605,379,24,0,192,05:41.6,3CJP3GU6XSQ2AORD2JLN
6225654,7,44799,324,12,0,84,39:25.9,CI2WE9FVK909WHLU5MEJ
6042528,16,25863,279,7,0,112,26:53.2,6C18J21YM8J19PJLISMA
2239613,19,42001,160,11,0,209,22:18.1,CKQJ2HLDESB1TOIZ3ODC
1881505,4,69493,22,18,0,72,54:39.8,1KZ53SLVN26NRAF8CJIW
2621634,15,91057,389,24,0,360,13:16.5,HC4C2QO1ZLD98FX6169H
1495084,5,90730,214,23,0,115,11:55.7,YB0XI2R9KQZPUQTLP6UR
2777426,11,56487,105,15,0,165,07:51.4,SOE8S3KAWM77VUVMCXEW
5650764,11,88787,29,23,0,253,37:35.9,NKNNA5OU2LPOX8LXS0CU
175366,4,20438,356,6,0,24,33:00.3,XLT0OOS8WDD8KLAO9TKV
279208,10,76296,154,20,0,200,00:25.7,7FVMVNNDPIJKZDYSQF0T
6163827,16,54377,385,14,0,224,32:39.8,VOVBOP2HAKD39HTT7RNG
1613409,3,9620,43,3,0,9,34:22.6,BH4CZHFR9XU1C7VUVMAZ
4254206,22,51422,189,14,0,308,29:18.5,SDUL71NQTFBHZA7DCTKZ
1565037,14,20024,294,6,0,84,34:25.6,2FQHO28LQ9B693R5G5Z7
4198610,6,74598,4,19,0,114,23:25.9,6U9LY4Q09798UQY0NOU3
1243893,19,93526,67,24,0,456,51:28.3,XIV72XN9ICNF94S9WJ45
1886871,10,12759,80,4,0,40,45:59.0,01FXUO9RZRXP9IJD7U0T
1134488,9,73827,365,19,0,171,37:33.5,4XGPPRQT1Y756QVBJ93Y
5610130,22,93260,423,24,0,528,36:55.0,RNK9YWLOUMFHX90QIMUP
4451688,16,28720,332,8,0,128,27:35.5,E1ZMNFAKS68R2LULSB7X
2552271,17,41156,224,11,0,187,13:50.0,04ZTXV6CQ56K02B5X23Q
1662089,7,67245,363,18,0,126,58:05.7,KOCDG4K97CBV8IBS9NO2
1375122,19,84105,182,22,0,418,52:02.4,6UTWNU9ZPNYB7VML77EC
3402155,4,40895,354,11,0,44,00:19.1,ORLI82A8U4PCO51PKH2R
4582735,8,28801,110,8,0,64,08:31.7,JH200V61XNPPZYQQTHSD
